Segundo,DAC,Tensao,Corrente,Potencia,Impedancia,Temperatura
19.28,1.1176470588235294,9.516623751649187,0.03816515686871117,0.3632034383421938,249.35371769560766,4.559046666666666
21.49,0.8823529411764706,50.81495788074885,0.2696833095803768,13.7039460174678,188.4245560461868,4.560193333333333
23.4,0.803921568627451,36.881678198119474,0.19151930879628165,7.0635535157507325,192.57420272621374,4.561913333333333
24.92,0.7843137254901961,32.65507285453657,0.1678776621928209,5.482057289555846,194.5170812363923,4.55962
26.74,0.7843137254901961,31.86324061255039,0.16337223190189143,5.205568734499347,195.03461660293016,4.560766666666667
28.86,0.7843137254901961,32.17962957943009,0.16497306990609317,5.308772280159504,195.05989430728025,4.560766666666667
30.72,0.7843137254901961,32.04875411602228,0.16614316151049072,5.324681331308294,192.89842461556046,4.560766666666667
32.85,0.7843137254901961,32.014925188292096,0.16753740446032167,5.363697470037833,191.09120910294558,4.560193333333333
34.53,0.7843137254901961,32.14949202791499,0.16858082921718898,5.419788024977315,190.70669053653543,4.55962
36.69,0.7647058823529411,32.2218953453598,0.16965652053064276,5.466654649196257,189.92429671773206,4.560766666666667
38.77,0.7647058823529411,31.214982793060393,0.16463917745235027,5.1392090912387305,189.59632376743747,4.560766666666667
40.78,0.7647058823529411,31.337434771717575,0.16523841694276664,5.178148112725822,189.64981238335073,4.560766666666667
42.92,0.7647058823529411,31.15168863432406,0.16590489219815618,5.16821754466806,187.7683546372858,4.558473333333333
44.62,0.7647058823529411,31.116090127064975,0.1665893590927172,5.183609511738979,186.7831792890623,4.560766666666667
46.11,0.7647058823529411,31.182145724199597,0.16703850691748057,5.208619064253601,186.67639156762834,4.560766666666667
48.15,0.7647058823529411,31.18609465377541,0.16716348279787874,5.213176197189404,186.56045047519885,4.560766666666667
50.22,0.7647058823529411,31.185253020031954,0.16781360769961426,5.233309816316853,185.8326833414692,4.558473333333333
51.7,0.7647058823529411,31.157894190451184,0.16847244146054738,5.249246505034717,184.94356655802184,4.55962
53.93,0.7647058823529411,31.075572403046742,0.16915205009503673,5.256496779852103,183.7138384405461,4.55962
55.73,0.7647058823529411,31.051533719262462,0.16987322647481345,5.2748242198825785,182.79239385534584,4.559046666666666
57.23,0.7647058823529411,31.07412335306175,0.16997652800084914,5.281871598223541,182.81420216388062,4.560766666666667
58.77,0.7647058823529411,31.02645915962679,0.17037138120476236,5.286020700918766,182.11074501026297,4.560766666666667
0.51,0.7647058823529411,30.98637665389345,0.1710229831276162,5.299382571664781,181.18252931403742,4.560193333333333
2.7,0.7647058823529411,30.961044652368663,0.1714570590114429,5.308489660017092,180.57608611088068,4.560766666666667
4.29,0.7647058823529411,30.982664104073102,0.17184013448412994,5.324065166320547,180.29934739683566,4.560766666666667
5.84,1.0588235294117647,9.528885564167416,0.038240905771918646,0.36439321497072197,249.1804357616639,4.5579
7.38,0.8235294117647058,49.84739542482686,0.24788257038452835,12.35630050488006,201.092780938575,4.55962
9.17,0.7843137254901961,34.878552555056416,0.1715678485963907,5.9840382240271754,203.29305776344717,4.560193333333333
11.37,0.7843137254901961,32.910685037163816,0.1622177411302849,5.338696985778981,202.87969002559132,4.560193333333333
